Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Nicholas Castellanos,592206,112,143.0,130.0,93.0,55.0,3.0,26.0,140.0,38.0,1.0,171.0,5.0,0.293,583.0,0.34,0.532,0.872,2.0,2.0,0.5,12.0,2317.0,629.0,310.0,72.0,203.0,0.0,3.0,0.345,0.9,22.42,30.0,0.3,9.0,0.344,0.944,0.6,16.25,0.323,21.0,0.338,0.984,0.646,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,16.0,0.25,4.0,0.294,0.982,0.688,0.0
Nico Hoerner,663538,112,8.0,10.0,9.0,0.0,1.0,2.0,5.0,3.0,1.0,12.0,0.0,0.364,33.0,0.417,0.606,1.023,0.0,0.0,0.0,1.0,119.0,36.0,20.0,11.0,15.0,0.0,0.0,0.385,1.67,16.5,14.0,0.321,9.0,0.387,0.923,0.536,16.5,0.364,12.0,0.417,1.023,0.606,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Robel Garcia,596825,112,26.0,8.0,7.0,2.0,2.0,4.0,30.0,5.0,0.0,13.0,0.0,0.203,64.0,0.257,0.484,0.742,0.0,0.0,0.0,2.0,293.0,70.0,31.0,8.0,31.0,0.0,1.0,0.29,0.57,16.0,0.0,0.0,0.0,0.286,0.286,0.0,37.0,0.108,4.0,0.175,0.364,0.189,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tony Kemp,643393,112,101.0,66.0,27.0,7.0,4.0,7.0,44.0,18.0,1.0,48.0,6.0,0.212,226.0,0.283,0.372,0.655,4.0,4.0,0.5,4.0,908.0,255.0,84.0,25.0,85.0,1.0,4.0,0.229,0.9,32.29,0.0,0.222,2.0,0.3,0.744,0.444,0.0,0.2,4.0,0.273,0.573,0.3,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Victor Caratini,605170,112,83.0,65.0,29.0,10.0,0.0,10.0,51.0,26.0,0.0,59.0,2.0,0.278,212.0,0.358,0.467,0.825,0.0,1.0,1.0,5.0,950.0,243.0,99.0,32.0,96.0,0.0,3.0,0.318,1.63,21.2,18.0,0.389,7.0,0.381,0.992,0.611,13.67,0.341,14.0,0.37,0.955,0.585,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Willson Contreras,575929,112,95.0,83.0,53.0,17.0,1.0,23.0,93.0,37.0,2.0,92.0,9.0,0.282,326.0,0.369,0.552,0.921,2.0,1.0,0.333,3.0,1443.0,374.0,180.0,62.0,120.0,0.0,2.0,0.325,1.38,14.17,9.33,0.321,9.0,0.367,1.081,0.714,14.0,0.286,16.0,0.333,0.887,0.554,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,3.0,0.333,1.0,0.333,1.666,1.333,0.0
Alex Blandino,607468,113,14.0,7.0,4.0,1.0,0.0,0.0,7.0,8.0,0.0,6.0,2.0,0.24,25.0,0.444,0.28,0.724,0.0,0.0,0.0,1.0,166.0,36.0,7.0,1.0,8.0,0.0,1.0,0.316,1.17,0.0,0.0,0.133,2.0,0.278,0.411,0.133,0.0,0.24,6.0,0.444,0.724,0.28,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Aristides Aquino,606157,113,45.0,29.0,24.0,6.0,0.0,15.0,44.0,12.0,2.0,42.0,2.0,0.261,161.0,0.318,0.578,0.896,0.0,4.0,1.0,4.0,697.0,176.0,93.0,39.0,73.0,0.0,1.0,0.262,0.62,10.73,0.0,0.154,4.0,0.207,0.361,0.154,54.0,0.167,9.0,0.193,0.452,0.259,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,4.0,0.5,2.0,0.5,2.0,1.5,0.0
Brian O'Grady,657434,113,20.0,3.0,3.0,0.0,1.0,1.0,11.0,4.0,0.0,5.0,1.0,0.185,27.0,0.313,0.37,0.683,0.0,0.0,0.0,0.0,141.0,32.0,10.0,2.0,8.0,0.0,0.0,0.267,0.38,27.0,9.0,0.222,2.0,0.417,0.973,0.556,22.0,0.182,4.0,0.333,0.742,0.409,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Christian Colon,518568,113,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0
Curt Casali,592200,113,76.0,33.0,24.0,8.0,0.0,8.0,54.0,22.0,1.0,48.0,1.0,0.251,191.0,0.327,0.419,0.746,0.0,0.0,0.0,0.0,881.0,217.0,80.0,32.0,69.0,0.0,3.0,0.303,0.56,23.88,23.0,0.261,6.0,0.32,0.711,0.391,14.67,0.25,11.0,0.292,0.769,0.477,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,7.0,0.286,2.0,0.375,0.661,0.286,0.0
Derek Dietrich,518618,113,109.0,55.0,41.0,8.0,2.0,19.0,74.0,28.0,2.0,47.0,25.0,0.192,245.0,0.334,0.473,0.808,1.0,1.0,0.5,2.0,1173.0,300.0,116.0,43.0,86.0,0.0,1.0,0.183,0.79,12.9,0.0,0.0,0.0,0.071,0.071,0.0,0.0,0.036,1.0,0.229,0.3,0.071,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,9.0,0.222,2.0,0.222,0.778,0.556,1.0
Eugenio Suarez,553993,113,148.0,103.0,85.0,21.0,2.0,47.0,176.0,62.0,3.0,145.0,10.0,0.27,538.0,0.352,0.578,0.93,2.0,3.0,0.6,12.0,2542.0,616.0,311.0,100.0,217.0,0.0,6.0,0.305,0.86,11.45,7.33,0.273,6.0,0.467,1.285,0.818,6.25,0.34,17.0,0.441,1.321,0.88,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,10.0,0.3,3.0,0.533,0.933,0.4,0.0
Freddy Galvis,520471,113,147.0,123.0,67.0,28.0,1.0,23.0,145.0,28.0,1.0,145.0,1.0,0.26,557.0,0.296,0.438,0.734,2.0,4.0,0.667,14.0,2288.0,589.0,244.0,70.0,213.0,1.0,2.0,0.312,0.84,24.22,23.0,0.217,5.0,0.333,0.724,0.391,43.0,0.14,6.0,0.229,0.485,0.256,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Joey Votto,458015,113,132.0,113.0,75.0,29.0,1.0,15.0,111.0,67.0,2.0,132.0,4.0,0.268,492.0,0.359,0.423,0.781,0.0,5.0,1.0,12.0,2288.0,566.0,208.0,46.0,166.0,0.0,3.0,0.317,0.81,32.8,26.0,0.346,9.0,0.433,0.971,0.538,17.0,0.353,18.0,0.443,1.051,0.608,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,27.0,0.222,6.0,0.3,0.707,0.407,1.0
Jose Iglesias,578428,113,136.0,158.0,58.0,18.0,3.0,11.0,66.0,16.0,3.0,134.0,3.0,0.286,469.0,0.312,0.407,0.719,6.0,5.0,0.455,17.0,1787.0,491.0,191.0,53.0,176.0,1.0,2.0,0.312,1.39,42.64,24.0,0.125,3.0,0.125,0.375,0.25,24.5,0.184,9.0,0.184,0.49,0.306,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,11.0,0.273,3.0,0.333,0.606,0.273,0.0
Jose Peraza,606299,113,130.0,78.0,35.0,15.0,2.0,6.0,55.0,14.0,0.0,80.0,8.0,0.237,337.0,0.283,0.347,0.63,6.0,5.0,0.455,9.0,1227.0,361.0,117.0,33.0,125.0,0.0,2.0,0.266,0.62,56.17,0.0,0.227,5.0,0.227,0.591,0.364,0.0,0.207,6.0,0.233,0.543,0.31,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,13.0,0.462,6.0,0.462,1.231,0.769,0.0
Josh VanMeter,642165,113,87.0,45.0,32.0,12.0,1.0,8.0,52.0,25.0,0.0,50.0,2.0,0.242,207.0,0.328,0.425,0.753,3.0,8.0,0.727,4.0,953.0,235.0,88.0,23.0,97.0,0.0,1.0,0.284,0.74,25.88,7.5,0.133,2.0,0.235,0.768,0.533,19.0,0.132,5.0,0.227,0.543,0.316,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Juan Graterol,492802,113,6.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.222,18.0,0.222,0.222,0.444,0.0,0.0,0.0,0.0,54.0,18.0,4.0,1.0,7.0,0.0,0.0,0.286,2.33,0.0,0.0,0.222,4.0,0.222,0.444,0.222,0.0,0.222,4.0,0.222,0.444,0.222,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Senzel,669222,113,104.0,92.0,55.0,20.0,4.0,12.0,101.0,30.0,0.0,96.0,3.0,0.256,375.0,0.315,0.427,0.742,5.0,14.0,0.737,6.0,1625.0,414.0,160.0,42.0,118.0,0.0,1.0,0.319,1.06,31.25,14.0,0.214,3.0,0.267,0.696,0.429,19.0,0.184,7.0,0.279,0.621,0.342,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Ervin,640447,113,84.0,39.0,25.0,8.0,7.0,7.0,55.0,16.0,0.0,57.0,3.0,0.289,197.0,0.349,0.508,0.856,3.0,4.0,0.571,3.0,926.0,218.0,100.0,21.0,66.0,0.0,2.0,0.365,0.81,28.14,20.0,0.35,7.0,0.375,0.975,0.6,14.67,0.25,11.0,0.314,0.837,0.523,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,10.0,0.3,3.0,0.364,0.764,0.4,0.0
Tucker Barnhart,571466,113,103.0,86.0,30.0,12.0,0.0,9.0,75.0,40.0,7.0,64.0,2.0,0.223,287.0,0.321,0.359,0.68,0.0,1.0,1.0,4.0,1274.0,331.0,103.0,36.0,103.0,1.0,1.0,0.27,1.34,31.89,0.0,0.1,2.0,0.182,0.282,0.1,0.0,0.171,7.0,0.261,0.481,0.22,0.304,4.91,1.11,11.45,1.64,22.0,19.68,4.91,0.857,0.6,1.53,9.41,6.14,1.95,0.0,13.0,0.077,1.0,0.2,0.277,0.077,1.0
Charlie Blackmon,453568,115,131.0,139.0,107.0,42.0,7.0,28.0,98.0,35.0,1.0,174.0,8.0,0.318,548.0,0.365,0.573,0.938,4.0,2.0,0.333,8.0,2206.0,595.0,314.0,78.0,131.0,0.0,4.0,0.343,0.99,19.57,23.0,0.304,7.0,0.393,0.871,0.478,53.0,0.321,17.0,0.387,0.878,0.491,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,18.0,0.556,10.0,0.619,1.286,0.667,0.0
Daniel Murphy,502517,115,123.0,111.0,54.0,35.0,1.0,13.0,70.0,32.0,1.0,119.0,2.0,0.284,419.0,0.335,0.465,0.8,1.0,1.0,0.5,8.0,1753.0,459.0,195.0,77.0,178.0,0.0,4.0,0.312,0.9,32.23,0.0,0.333,8.0,0.36,0.777,0.417,22.5,0.311,14.0,0.367,0.923,0.556,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,18.0,0.278,5.0,0.316,0.816,0.5,0.0
Dom Nunez,624513,115,11.0,5.0,3.0,3.0,0.0,1.0,11.0,3.0,0.0,6.0,0.0,0.194,31.0,0.257,0.387,0.644,0.0,0.0,0.0,0.0,163.0,35.0,12.0,3.0,9.0,0.0,1.0,0.25,0.5,31.0,0.0,0.167,3.0,0.286,0.564,0.278,31.0,0.194,6.0,0.257,0.644,0.387,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Butera,460077,115,11.0,8.0,6.0,3.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,0.25,28.0,0.29,0.357,0.647,0.0,0.0,0.0,0.0,112.0,32.0,10.0,3.0,11.0,1.0,1.0,0.304,0.89,0.0,0.0,0.313,5.0,0.368,0.806,0.438,0.0,0.25,7.0,0.29,0.647,0.357,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1.0
Garrett Hampson,641658,115,94.0,58.0,32.0,9.0,4.0,4.0,78.0,21.0,1.0,61.0,0.0,0.243,251.0,0.299,0.359,0.658,3.0,9.0,0.75,1.0,1143.0,276.0,90.0,22.0,103.0,2.0,2.0,0.333,1.0,62.75,24.0,0.458,11.0,0.5,1.167,0.667,44.0,0.386,17.0,0.429,0.974,0.545,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Ian Desmond,435622,115,131.0,116.0,62.0,31.0,3.0,18.0,114.0,34.0,1.0,108.0,2.0,0.255,423.0,0.312,0.47,0.783,3.0,3.0,0.5,11.0,1746.0,462.0,199.0,62.0,186.0,1.0,2.0,0.307,1.32,23.5,12.5,0.2,5.0,0.231,0.671,0.44,13.5,0.259,14.0,0.298,0.835,0.537,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,10.0,0.3,3.0,0.417,1.017,0.6,1.0
Josh Fuentes,658069,115,14.0,4.0,5.0,1.0,0.0,2.0,12.0,0.0,0.0,6.0,0.0,0.207,29.0,0.207,0.448,0.655,0.0,0.0,0.0,0.0,119.0,29.0,13.0,5.0,14.0,0.0,0.0,0.267,0.57,14.5,6.5,0.308,4.0,0.308,1.154,0.846,14.5,0.207,6.0,0.207,0.655,0.448,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nolan Arenado,571448,115,147.0,119.0,98.0,31.0,2.0,40.0,85.0,59.0,11.0,175.0,4.0,0.315,555.0,0.38,0.595,0.975,2.0,2.0,0.5,14.0,2264.0,626.0,330.0,117.0,210.0,0.0,8.0,0.308,0.65,13.88,8.0,0.417,10.0,0.563,1.521,0.958,8.33,0.38,19.0,0.492,1.312,0.82,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,18.0,0.333,6.0,0.368,1.424,1.056,1.0
Pat Valaika,642162,115,33.0,8.0,11.0,4.0,1.0,1.0,28.0,6.0,0.0,12.0,0.0,0.182,66.0,0.25,0.318,0.568,0.0,0.0,0.0,1.0,270.0,72.0,21.0,3.0,26.0,0.0,0.0,0.297,0.44,66.0,0.0,0.316,6.0,0.316,0.895,0.579,36.0,0.278,10.0,0.316,0.816,0.5,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Raimel Tapia,606132,115,127.0,121.0,49.0,22.0,5.0,8.0,90.0,20.0,0.0,110.0,0.0,0.277,397.0,0.312,0.418,0.73,3.0,6.0,0.667,2.0,1519.0,417.0,166.0,38.0,161.0,0.0,0.0,0.341,1.59,49.62,0.0,0.143,2.0,0.143,0.286,0.143,0.0,0.196,9.0,0.196,0.392,0.196,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McMahon,641857,115,131.0,113.0,68.0,22.0,1.0,22.0,147.0,54.0,1.0,113.0,0.0,0.255,443.0,0.335,0.458,0.794,1.0,5.0,0.833,13.0,2075.0,498.0,203.0,80.0,206.0,0.0,1.0,0.331,1.59,20.14,10.5,0.143,3.0,0.217,0.646,0.429,12.25,0.204,10.0,0.278,0.747,0.469,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Sam Hilliard,656541,115,16.0,13.0,4.0,1.0,1.0,2.0,15.0,5.0,0.0,6.0,1.0,0.154,39.0,0.267,0.385,0.651,0.0,0.0,0.0,0.0,208.0,45.0,15.0,5.0,14.0,0.0,0.0,0.182,2.6,19.5,0.0,0.067,1.0,0.222,0.355,0.133,36.0,0.139,5.0,0.244,0.55,0.306,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Wolters,547172,115,111.0,96.0,41.0,17.0,2.0,1.0,63.0,33.0,5.0,92.0,7.0,0.272,338.0,0.344,0.343,0.687,1.0,0.0,0.0,8.0,1443.0,386.0,116.0,39.0,146.0,2.0,6.0,0.325,1.01,338.0,0.0,0.267,4.0,0.45,0.85,0.4,0.0,0.22,9.0,0.347,0.615,0.268,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,2.0,0.5,1.0,0.75,1.25,0.5,0.0
Trevor Story,596115,115,136.0,90.0,107.0,35.0,5.0,33.0,157.0,50.0,0.0,164.0,6.0,0.296,554.0,0.359,0.556,0.915,8.0,20.0,0.714,2.0,2491.0,613.0,308.0,83.0,185.0,0.0,3.0,0.357,0.62,16.79,9.0,0.259,7.0,0.375,1.005,0.63,12.4,0.274,17.0,0.328,0.876,0.548,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,16.0,0.375,6.0,0.412,1.1,0.688,1.0
Yonathan Daza,602074,115,37.0,32.0,6.0,0.0,1.0,0.0,19.0,5.0,0.0,16.0,0.0,0.188,85.0,0.231,0.212,0.443,0.0,0.0,0.0,2.0,323.0,91.0,18.0,3.0,35.0,0.0,1.0,0.239,1.68,0.0,0.0,0.0,0.0,0.071,0.071,0.0,0.0,0.214,6.0,0.258,0.544,0.286,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yonder Alonso,475174,115,112.0,79.0,34.0,12.0,0.0,10.0,70.0,38.0,2.0,56.0,2.0,0.196,285.0,0.294,0.344,0.637,1.0,0.0,0.0,13.0,1339.0,327.0,98.0,36.0,121.0,0.0,2.0,0.222,0.96,28.5,0.0,0.0,0.0,0.143,0.143,0.0,0.0,0.133,2.0,0.188,0.455,0.267,0.24,4.05,1.17,8.44,1.37,26.2,18.56,4.47,1.0,0.65,2.7,9.11,3.38,1.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amed Rosario,642708,121,145.0,157.0,70.0,28.0,7.0,12.0,119.0,31.0,2.0,164.0,2.0,0.287,571.0,0.325,0.424,0.748,8.0,17.0,0.68,11.0,2260.0,609.0,242.0,62.0,225.0,2.0,3.0,0.343,1.15,47.58,0.0,0.25,6.0,0.333,0.666,0.333,0.0,0.288,17.0,0.323,0.645,0.322,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,6.0,0.5,3.0,0.5,1.333,0.833,1.0
Brandon Nimmo,607043,121,57.0,35.0,27.0,8.0,1.0,6.0,59.0,38.0,2.0,33.0,4.0,0.208,159.0,0.369,0.384,0.753,0.0,2.0,1.0,1.0,883.0,204.0,61.0,22.0,52.0,1.0,2.0,0.281,1.0,26.5,8.5,0.235,4.0,0.381,1.087,0.706,9.67,0.241,7.0,0.465,1.12,0.655,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,3.0,0.333,1.0,0.333,1.666,1.333,0.0
J.D. Davis,605204,121,130.0,98.0,59.0,19.0,1.0,19.0,92.0,36.0,2.0,115.0,3.0,0.303,380.0,0.366,0.508,0.874,0.0,3.0,1.0,14.0,1680.0,421.0,193.0,52.0,174.0,0.0,2.0,0.354,1.27,20.0,23.0,0.261,6.0,0.292,0.727,0.435,25.5,0.294,15.0,0.357,0.828,0.471,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0
Jed Lowrie,476704,121,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,2.0,0.0,0.0,0.333,0.333,0.0,0.0
Jeff McNeil,643446,121,125.0,123.0,77.0,35.0,1.0,21.0,71.0,33.0,2.0,152.0,20.0,0.319,477.0,0.387,0.528,0.915,6.0,5.0,0.455,5.0,1939.0,530.0,252.0,70.0,160.0,0.0,0.0,0.34,0.94,22.71,9.33,0.214,6.0,0.267,0.874,0.607,12.4,0.242,15.0,0.319,0.835,0.516,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,6.0,0.333,2.0,0.333,1.166,0.833,0.0
Joe Panik,605412,121,134.0,134.0,47.0,21.0,2.0,4.0,47.0,41.0,2.0,104.0,4.0,0.243,428.0,0.312,0.329,0.642,2.0,4.0,0.667,6.0,1829.0,479.0,141.0,38.0,171.0,2.0,4.0,0.262,0.9,107.0,0.0,0.2,1.0,0.333,0.533,0.2,32.0,0.281,9.0,0.343,0.812,0.469,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,22.0,0.409,9.0,0.409,1.182,0.773,0.0
Juan Lagares,501571,121,123.0,68.0,35.0,12.0,1.0,5.0,70.0,20.0,4.0,52.0,2.0,0.21,248.0,0.273,0.327,0.6,1.0,4.0,0.8,8.0,1044.0,273.0,81.0,26.0,99.0,2.0,1.0,0.27,1.11,49.6,7.0,0.214,3.0,0.214,0.928,0.714,10.67,0.188,6.0,0.212,0.712,0.5,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Luis Guillorme,641645,121,42.0,17.0,6.0,4.0,0.0,1.0,13.0,7.0,0.0,12.0,0.0,0.226,53.0,0.317,0.358,0.675,0.0,0.0,0.0,2.0,279.0,62.0,19.0,3.0,23.0,2.0,0.0,0.282,1.31,53.0,0.0,0.286,2.0,0.444,0.873,0.429,0.0,0.333,5.0,0.5,1.033,0.533,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Conforto,624424,121,139.0,103.0,83.0,26.0,1.0,30.0,138.0,73.0,4.0,130.0,10.0,0.254,512.0,0.355,0.484,0.839,2.0,7.0,0.778,11.0,2379.0,600.0,248.0,82.0,218.0,0.0,5.0,0.287,0.71,17.07,22.0,0.182,4.0,0.28,0.644,0.364,28.5,0.193,11.0,0.27,0.621,0.351,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,7.0,0.286,2.0,0.286,1.0,0.714,0.0
Pete Alonso,624413,121,149.0,120.0,92.0,29.0,2.0,47.0,165.0,67.0,4.0,144.0,20.0,0.262,549.0,0.362,0.579,0.941,0.0,1.0,1.0,11.0,2557.0,639.0,318.0,109.0,233.0,0.0,3.0,0.285,0.98,11.68,0.0,0.087,2.0,0.192,0.322,0.13,11.6,0.259,15.0,0.328,0.88,0.552,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,6.0,0.333,2.0,0.333,0.833,0.5,1.0
Rajai Davis,434658,121,21.0,7.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.2,20.0,0.238,0.45,0.688,0.0,0.0,0.0,0.0,83.0,21.0,9.0,7.0,10.0,0.0,0.0,0.188,1.17,20.0,0.0,0.25,1.0,0.25,0.75,0.5,0.0,0.1,1.0,0.182,0.382,0.2,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
